sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_002545,femina,2545,patria,patria,"Hoy que se inicia una nueva era de reconstruccion politica; aligerado el peso de extraña intervencion que nos agobiaba, reflexionemos en este aniversario, sobre la grandiosa epopeya del 44 meditemos sobre la grandeza de aquel esfuerzo heroico realizado por esos gallardos campeones que sa adelantaron á su época en pensamiento y en accion, y ofrendemos sobre su tumba, como homenaje de recordacion y gratitud, la promesa de un noble i patriotico proposito de colocarnos en el concierto de las grandes naciones, fomentando la agricultura como verdadera base de la riqueza de los pueblos; favoreciendo las industrias nacionales, como estímulo al trabajo que vigoriza y salva á las naciones; estrechando en fin, cada vez mas los vinculos de la confraternidad, para que reinando una paz fecunda y bienhechora, se verifique una saludable reparacion politico-social, que irá en provecho y progreso de nuestra vida nacional, y llegaremos a sentirnos orgullosos de tener una patria tal como la soñaron nuestros gloriosos antepasados.",hoy que se inicia una nueva era de reconstruccion politica aligerado el peso de extrana intervencion que nos agobiaba reflexionemos en este aniversario sobre la grandiosa epopeya del 44 meditemos sobre la grandeza de aquel esfuerzo heroico realizado por esos gallardos campeones que sa adelantaron a su epoca en pensamiento y en accion y ofrendemos sobre su tumba como homenaje de recordacion y gratitud la promesa de un noble i patriotico proposito de colocarnos en el concierto de las grandes naciones fomentando la agricultura como verdadera base de la riqueza de los pueblos favoreciendo las industrias nacionales como estimulo al trabajo que vigoriza y salva a las naciones estrechando en fin cada vez mas los vinculos de la confraternidad para que reinando una paz fecunda y bienhechora se verifique una saludable reparacion politico social que ira en provecho y progreso de nuestra vida nacional y llegaremos a sentirnos orgullosos de tener una patria tal como la sonaron nuestros gloriosos antepasados,160,7,1,6,0.0375,positiva,fecunda; heroico; noble; paz; progreso; saludable; vida,peso
femina_002545,femina,2545,patria,patriótico,"Hoy que se inicia una nueva era de reconstruccion politica; aligerado el peso de extraña intervencion que nos agobiaba, reflexionemos en este aniversario, sobre la grandiosa epopeya del 44 meditemos sobre la grandeza de aquel esfuerzo heroico realizado por esos gallardos campeones que sa adelantaron á su época en pensamiento y en accion, y ofrendemos sobre su tumba, como homenaje de recordacion y gratitud, la promesa de un noble i patriotico proposito de colocarnos en el concierto de las grandes naciones, fomentando la agricultura como verdadera base de la riqueza de los pueblos; favoreciendo las industrias nacionales, como estímulo al trabajo que vigoriza y salva á las naciones; estrechando en fin, cada vez mas los vinculos de la confraternidad, para que reinando una paz fecunda y bienhechora, se verifique una saludable reparacion politico-social, que irá en provecho y progreso de nuestra vida nacional, y llegaremos a sentirnos orgullosos de tener una patria tal como la soñaron nuestros gloriosos antepasados.",hoy que se inicia una nueva era de reconstruccion politica aligerado el peso de extrana intervencion que nos agobiaba reflexionemos en este aniversario sobre la grandiosa epopeya del 44 meditemos sobre la grandeza de aquel esfuerzo heroico realizado por esos gallardos campeones que sa adelantaron a su epoca en pensamiento y en accion y ofrendemos sobre su tumba como homenaje de recordacion y gratitud la promesa de un noble i patriotico proposito de colocarnos en el concierto de las grandes naciones fomentando la agricultura como verdadera base de la riqueza de los pueblos favoreciendo las industrias nacionales como estimulo al trabajo que vigoriza y salva a las naciones estrechando en fin cada vez mas los vinculos de la confraternidad para que reinando una paz fecunda y bienhechora se verifique una saludable reparacion politico social que ira en provecho y progreso de nuestra vida nacional y llegaremos a sentirnos orgullosos de tener una patria tal como la sonaron nuestros gloriosos antepasados,160,7,1,6,0.0375,positiva,fecunda; heroico; noble; paz; progreso; saludable; vida,peso
femina_002545,femina,2545,patria,nacional,"Hoy que se inicia una nueva era de reconstruccion politica; aligerado el peso de extraña intervencion que nos agobiaba, reflexionemos en este aniversario, sobre la grandiosa epopeya del 44 meditemos sobre la grandeza de aquel esfuerzo heroico realizado por esos gallardos campeones que sa adelantaron á su época en pensamiento y en accion, y ofrendemos sobre su tumba, como homenaje de recordacion y gratitud, la promesa de un noble i patriotico proposito de colocarnos en el concierto de las grandes naciones, fomentando la agricultura como verdadera base de la riqueza de los pueblos; favoreciendo las industrias nacionales, como estímulo al trabajo que vigoriza y salva á las naciones; estrechando en fin, cada vez mas los vinculos de la confraternidad, para que reinando una paz fecunda y bienhechora, se verifique una saludable reparacion politico-social, que irá en provecho y progreso de nuestra vida nacional, y llegaremos a sentirnos orgullosos de tener una patria tal como la soñaron nuestros gloriosos antepasados.",hoy que se inicia una nueva era de reconstruccion politica aligerado el peso de extrana intervencion que nos agobiaba reflexionemos en este aniversario sobre la grandiosa epopeya del 44 meditemos sobre la grandeza de aquel esfuerzo heroico realizado por esos gallardos campeones que sa adelantaron a su epoca en pensamiento y en accion y ofrendemos sobre su tumba como homenaje de recordacion y gratitud la promesa de un noble i patriotico proposito de colocarnos en el concierto de las grandes naciones fomentando la agricultura como verdadera base de la riqueza de los pueblos favoreciendo las industrias nacionales como estimulo al trabajo que vigoriza y salva a las naciones estrechando en fin cada vez mas los vinculos de la confraternidad para que reinando una paz fecunda y bienhechora se verifique una saludable reparacion politico social que ira en provecho y progreso de nuestra vida nacional y llegaremos a sentirnos orgullosos de tener una patria tal como la sonaron nuestros gloriosos antepasados,160,7,1,6,0.0375,positiva,fecunda; heroico; noble; paz; progreso; saludable; vida,peso
femina_004100,femina,4100,patria,patria,"¡Como no laborar con entusiasmo junto a esas que valerosamente quieren con su ilustración, ennoblecer el feminismo! Yo como dominicana, que lleva dentro de sí, el ideal del progreso de mi sexo, para bien de esta patria, deseo larga vida a tan simpática revista, a la vez que felicito con todo el calor de una joven alma, a esas obreras infatigables, que sin duda, han conquistado ya los verdes laureles que da la constancia y el esfuerzo.",como no laborar con entusiasmo junto a esas que valerosamente quieren con su ilustracion ennoblecer el feminismo yo como dominicana que lleva dentro de si el ideal del progreso de mi sexo para bien de esta patria deseo larga vida a tan simpatica revista a la vez que felicito con todo el calor de una joven alma a esas obreras infatigables que sin duda han conquistado ya los verdes laureles que da la constancia y el esfuerzo,77,6,0,6,0.0779220779220779,positiva,alma; bien; entusiasmo; ilustracion; progreso; vida,
femina_002754,femina,2754,patria,patria,"Esparcidos por los ámbitos del aire, se escuchaban mas sonoros y mas bellos los acordes del himno del inmortal José Reyes, Parecía un himno nuevo, Mas vividos parecían los colores de nuestra bandera que fotaba alegre como diciendo, vida nueva, vida nuevaEl infatigable luchador, el maestro Gabriel preparó sus discipulos, para rendir ese día homenale patriótico á los padres de la Patria, y después de sabias explicaciones que despertabad en los pequeños educandos el amor patrio. era de ver, como aquellos bien disciplinados pimpollos lanzaban al aire, de sus débiles pulmones las notas del Himo Nacional.",esparcidos por los ambitos del aire se escuchaban mas sonoros y mas bellos los acordes del himno del inmortal jose reyes parecia un himno nuevo mas vividos parecian los colores de nuestra bandera que fotaba alegre como diciendo vida nueva vida nuevael infatigable luchador el maestro gabriel preparo sus discipulos para rendir ese dia homenale patriotico a los padres de la patria y despues de sabias explicaciones que despertabad en los pequenos educandos el amor patrio era de ver como aquellos bien disciplinados pimpollos lanzaban al aire de sus debiles pulmones las notas del himo nacional,96,6,1,5,0.0520833333333333,positiva,alegre; amor; bellos; bien; vida,debiles
femina_000357,femina,357,raza,blanca,"¡Oialá que así sea! ¡Ojalá que, desoyendo la Casa blanca los aviesos consejos del imperialismo, que tanto recelo y desconfianza ha despertado contra los EE.",oiala que asi sea ojala que desoyendo la casa blanca los aviesos consejos del imperialismo que tanto recelo y desconfianza ha despertado contra los ee,25,0,1,-1,-0.04,negativa,,imperialismo
femina_001326,femina,1326,raza,blanca,Donde ayer florecieron tus amores y se rindió tu corazón al milo. hoy florere el rosal de los dolores bajo la blanca luna del kastio.,donde ayer florecieron tus amores y se rindio tu corazon al milo hoy florere el rosal de los dolores bajo la blanca luna del kastio,25,0,1,-1,-0.04,negativa,,dolores
femina_001735,femina,1735,raza,blanca,"Dime si las ligeras sombras con que cercará tu quebranto la tenne palidez de tus ojeras, velan aun el encanto fascinador de tus pupilas claras: dime si todavía te consume la angustia de ver morir la claridad del día como una flor ya mustia, sin que puedas venir al sitio ameno donde para rendirte un homenaje, acercase á la peña tremolando su espuma el oleaje como una blanca enseña.",dime si las ligeras sombras con que cercara tu quebranto la tenne palidez de tus ojeras velan aun el encanto fascinador de tus pupilas claras dime si todavia te consume la angustia de ver morir la claridad del dia como una flor ya mustia sin que puedas venir al sitio ameno donde para rendirte un homenaje acercase a la pena tremolando su espuma el oleaje como una blanca ensena,69,1,2,-1,-0.0144927536231884,negativa,encanto,angustia; sombras
femina_001955,femina,1955,raza,blanca,"Tal una ilusión! Luego lentamente. se esfuma el paisaje; la tarde viste tonos grises; avanzan las sombras: se arrebuja en un lecho de púrpuras el sol; hiere los aires el grito del gañán vibra el angelus en la ermita cercana, mientras gentil y airosa deja una estela la vela blanca que se pierde en las brumo sas lejanías.",tal una ilusion luego lentamente se esfuma el paisaje la tarde viste tonos grises avanzan las sombras se arrebuja en un lecho de purpuras el sol hiere los aires el grito del ganan vibra el angelus en la ermita cercana mientras gentil y airosa deja una estela la vela blanca que se pierde en las brumo sas lejanias,58,0,1,-1,-0.0172413793103448,negativa,,sombras
femina_002556,femina,2556,raza,raza,"El indio taciturno quizas postrer vestigio de aquella inclita raza de caciques gloriosos. de la campiña triste, con señorial prestigio. tranquilo va cruzando los caminos polvosos Nadie sabe qué afan, arrastrale, sombrío, hacia el distante bosque de salvajes rumores: ni saben por que mira con el supremo frio de las cosas inertes, por los alrededores.",el indio taciturno quizas postrer vestigio de aquella inclita raza de caciques gloriosos de la campina triste con senorial prestigio tranquilo va cruzando los caminos polvosos nadie sabe que afan arrastrale sombrio hacia el distante bosque de salvajes rumores ni saben por que mira con el supremo frio de las cosas inertes por los alrededores,55,0,1,-1,-0.0181818181818181,negativa,,triste
