sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
femina_005904,femina,5904,raza,raza,"Vicente Ortiz, Presidente el Comité de Festejos del Dia de la Raza, quien pronunció un hermoso discurso inaugural.",vicente ortiz presidente el comite de festejos del dia de la raza quien pronuncio un hermoso discurso inaugural,18
femina_005922,femina,5922,educacion,escuela,"La Redacción de la revista Fémina, aacompañada de la Directora de la escuela Industrial de señoritas, con flores a manos llenas, se dirigió en comisión hacia la carretera Mella”a lcn los excursionistas.",la redaccion de la revista femina aacompanada de la directora de la escuela industrial de senoritas con flores a manos llenas se dirigio en comision hacia la carretera mella a lcn los excursionistas,33
femina_005923,femina,5923,hogar,hogar,"Ya, a algunos kilómetros de dicha carretera, nuestra comisión, uniéndose a una parte de ellos, (a los periodistas) regresó, tomándose el primer brindis de honor en el hogar de nuestra Redactora de Canino.",ya a algunos kilometros de dicha carretera nuestra comision uniendose a una parte de ellos a los periodistas regreso tomandose el primer brindis de honor en el hogar de nuestra redactora de canino,33
femina_005927,femina,5927,educacion,colegio,"Berroa, en nombre del Colegio de Abogados ¡el Sr.",berroa en nombre del colegio de abogados el sr,9
femina_005930,femina,5930,educacion,escuela,"Antonio Barceló, Representante genuino de Puerto Rico, fué interrumpido por la florida oferta que a nombre de la revista Fémina. 1 de la Escuela Iudustral de Señoritas le hiciera, la dulce i simpática Sta.",antonio barcelo representante genuino de puerto rico fue interrumpido por la florida oferta que a nombre de la revista femina 1 de la escuela iudustral de senoritas le hiciera la dulce i simpatica sta,34
femina_005933,femina,5933,mujer,mujer,"El orador, así interrumpido, con emocionantes frases llenas de sonoridad ¡recíproco afecto, demostró su simpatía i admiración hacia la mujer dominicana i hacia la Antilla que estrechaba fraternalmente a los hijos de Hostos i Betances.",el orador asi interrumpido con emocionantes frases llenas de sonoridad reciproco afecto demostro su simpatia i admiracion hacia la mujer dominicana i hacia la antilla que estrechaba fraternalmente a los hijos de hostos i betances,35
femina_005933,femina,5933,hogar,hijos,"El orador, así interrumpido, con emocionantes frases llenas de sonoridad ¡recíproco afecto, demostró su simpatía i admiración hacia la mujer dominicana i hacia la Antilla que estrechaba fraternalmente a los hijos de Hostos i Betances.",el orador asi interrumpido con emocionantes frases llenas de sonoridad reciproco afecto demostro su simpatia i admiracion hacia la mujer dominicana i hacia la antilla que estrechaba fraternalmente a los hijos de hostos i betances,35
femina_005941,femina,5941,religion,dios,"Señor Juez de este distrito: TERCLA CUARTA, mi vecina. tiene una Topo ladina; ¡Qué diablo de animalito! Si usted PRIMA DOS no le pone al animal, seguido voy a gritar. hasta que me escuche Dios.",senor juez de este distrito tercla cuarta mi vecina tiene una topo ladina que diablo de animalito si usted prima dos no le pone al animal seguido voy a gritar hasta que me escuche dios,35
femina_005943,femina,5943,patria,nación,Archivo General de la Nación HEMEROTECA AÑO 2 FEMINA NO. 30 Srta.,archivo general de la nacion hemeroteca ano 2 femina no 30 srta,12
femina_005944,femina,5944,mujer,dama,"Estela Espaillat, “encantadora dama de Santiago, en cuya mirada ingenua, que realzan las mas hermosas lineas, se revela el misterio de un anhelo, de un enamorado trovador que ha de cantar a sus oídos las delicias de un amor casto y sonriente"".",estela espaillat encantadora dama de santiago en cuya mirada ingenua que realzan las mas hermosas lineas se revela el misterio de un anhelo de un enamorado trovador que ha de cantar a sus oidos las delicias de un amor casto y sonriente,42
femina_005945,femina,5945,patria,nación,AÑO 6 LIPINAS alcalvo General de la Nación HEMEROTECA NO. 30 Srta.,ano 6 lipinas alcalvo general de la nacion hemeroteca no 30 srta,12
femina_005946,femina,5946,mujer,dama,"Estela Espallas, encantadora dama de Santiago, en cuya mirada ingenua, que realzan las mas hermosas lineas, se revela el misterio de un anhelo, de un enamorado trovador que na de cantar á sus oidos las delicias de un amor casto y sonriente FEMINA LL Cuesta unos, CO.",estela espallas encantadora dama de santiago en cuya mirada ingenua que realzan las mas hermosas lineas se revela el misterio de un anhelo de un enamorado trovador que na de cantar a sus oidos las delicias de un amor casto y sonriente femina ll cuesta unos co,47
femina_005952,femina,5952,hogar,familia,Especial atencion a ventas al por mayor para casas de familia.,especial atencion a ventas al por mayor para casas de familia,11
femina_005953,femina,5953,hogar,casa,La Casa que Mejor y mas Barato vende.,la casa que mejor y mas barato vende,8
femina_005954,femina,5954,religion,católica,Calle sabe la Católica esta Luperon Apartado de Correos No. 17 relefono No. 144.,calle sabe la catolica esta luperon apartado de correos no 17 relefono no 144,14
femina_005957,femina,5957,religion,católica,"Oficina y depósito en Santo Domingo, Calle Isabel la Católica No. 88.",oficina y deposito en santo domingo calle isabel la catolica no 88,12
femina_005962,femina,5962,patria,patriota,"ABertos los brazos, Pemina recide en su seno con todo el entusiasmo que le comunica su admiración, al ilustre distinguido caballero, Licenciado Don Elado Sánchez, el nobilísimo amigo, el prestante miembro de la sociedad macorisana, el dignisimo patriota, secundador de las grandes causas, nacionales.",abertos los brazos pemina recide en su seno con todo el entusiasmo que le comunica su admiracion al ilustre distinguido caballero licenciado don elado sanchez el nobilisimo amigo el prestante miembro de la sociedad macorisana el dignisimo patriota secundador de las grandes causas nacionales,44
femina_005963,femina,5963,mujer,mujer,"Nobilísimo amigo le llamamos, porque el con su corazon lleno de afecto, con su grande alma inflamada de anhelos, por su pensamiento robustecido por las mas saludables - deas, ha contribuido poderosamente a mantener animada la dinámica de nuestros esfuerzos en el sostenimiento de esta Revista, que es el impaso máximo de nuestra abnegación i amor á la patria, a la mujer dominicana la la ciudadanía en general.",nobilisimo amigo le llamamos porque el con su corazon lleno de afecto con su grande alma inflamada de anhelos por su pensamiento robustecido por las mas saludables deas ha contribuido poderosamente a mantener animada la dinamica de nuestros esfuerzos en el sostenimiento de esta revista que es el impaso maximo de nuestra abnegacion i amor a la patria a la mujer dominicana la la ciudadania en general,67
femina_005963,femina,5963,patria,patria,"Nobilísimo amigo le llamamos, porque el con su corazon lleno de afecto, con su grande alma inflamada de anhelos, por su pensamiento robustecido por las mas saludables - deas, ha contribuido poderosamente a mantener animada la dinámica de nuestros esfuerzos en el sostenimiento de esta Revista, que es el impaso máximo de nuestra abnegación i amor á la patria, a la mujer dominicana la la ciudadanía en general.",nobilisimo amigo le llamamos porque el con su corazon lleno de afecto con su grande alma inflamada de anhelos por su pensamiento robustecido por las mas saludables deas ha contribuido poderosamente a mantener animada la dinamica de nuestros esfuerzos en el sostenimiento de esta revista que es el impaso maximo de nuestra abnegacion i amor a la patria a la mujer dominicana la la ciudadania en general,67
femina_005965,femina,5965,patria,patriota,"Dignísimo patriota lo calificamos, A último, porque, visionario curtido en la ciencia de la política, sumercido en el ambiente de las mas puras ideas, sus actuaciones como ciudadano como hombre público, lo han tevantado por encima de los hombros de muchos hombres que se han estimado como dignos i probos.",dignisimo patriota lo calificamos a ultimo porque visionario curtido en la ciencia de la politica sumercido en el ambiente de las mas puras ideas sus actuaciones como ciudadano como hombre publico lo han tevantado por encima de los hombros de muchos hombres que se han estimado como dignos i probos,50
femina_005965,femina,5965,educacion,ciencia,"Dignísimo patriota lo calificamos, A último, porque, visionario curtido en la ciencia de la política, sumercido en el ambiente de las mas puras ideas, sus actuaciones como ciudadano como hombre público, lo han tevantado por encima de los hombros de muchos hombres que se han estimado como dignos i probos.",dignisimo patriota lo calificamos a ultimo porque visionario curtido en la ciencia de la politica sumercido en el ambiente de las mas puras ideas sus actuaciones como ciudadano como hombre publico lo han tevantado por encima de los hombros de muchos hombres que se han estimado como dignos i probos,50
femina_005968,femina,5968,patria,nacional,"Don Elado Sánchez, cuya vera-eligie escuda estas lineas para completarla con la severidad de su parte de hombre de carácter, las protestas de nuestro sincero cariño hacia quien tan merecidamente ocupa puesto prominente en las páginas de Femina, en el corazón del pueblo macorisano en el seno de la gratitud nacional.",don elado sanchez cuya vera eligie escuda estas lineas para completarla con la severidad de su parte de hombre de caracter las protestas de nuestro sincero carino hacia quien tan merecidamente ocupa puesto prominente en las paginas de femina en el corazon del pueblo macorisano en el seno de la gratitud nacional,52
femina_005968,femina,5968,patria,pueblo,"Don Elado Sánchez, cuya vera-eligie escuda estas lineas para completarla con la severidad de su parte de hombre de carácter, las protestas de nuestro sincero cariño hacia quien tan merecidamente ocupa puesto prominente en las páginas de Femina, en el corazón del pueblo macorisano en el seno de la gratitud nacional.",don elado sanchez cuya vera eligie escuda estas lineas para completarla con la severidad de su parte de hombre de caracter las protestas de nuestro sincero carino hacia quien tan merecidamente ocupa puesto prominente en las paginas de femina en el corazon del pueblo macorisano en el seno de la gratitud nacional,52
femina_005970,femina,5970,mujer,mujer,"Don Eladio Sanchez LII REVISTA DE LITERATURA, CIENCIAS Y ARTES CONSAGRADA A LA MUJER DIRECTORA ADMINISTRADORA: PETRONILA ANGELICA GOMEZ Maestra Normal.",don eladio sanchez lii revista de literatura ciencias y artes consagrada a la mujer directora administradora petronila angelica gomez maestra normal,21
